search_query,name,gender,join_date_from_earliest,location_size,hourly_rate,pay_grade,avg_rating,num_reviews,num_recommendations,pct_jobs_completed,pct_on_budget,pct_on_time,verification_preferred_freelancer,verification_identity_verified,verification_payment_verified,verification_phone_verified,verification_email_verified,verification_facebook_connected,badge_plus_membership,badge_preferred_freelancer,badge_verified,engineering_skills,writing_skills,technical_programming_skills,language_translation_skills,finance_accounting_skills,management_skills,marketing_business_skills,performance_arts_skills,design_skills,teaching_training_skills,miscellaneous_skills,language_certifications,freelancer_certifications,general_skill_certifications,programming_certifications,top_skill_category,top_skill_category_encoded,top_skill_category_count
2,Scotty,0,5417,1,20,1.5,0.0,0,0,100.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,14,0,0,0,0,0,0,design_skills,0,14
2,Scott,0,5724,4,60,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,design_skills,0,7
2,Anastasia,1,6865,5,60,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,design_skills,0,8
2,Bayan,1,5236,4,10,5.1,4.9,15,1,100.0,100.0,100.0,0,1,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,15,0,0,0,0,0,0,design_skills,0,15
2,Caden,0,7393,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,design_skills,0,4
2,Louay,0,7475,4,60,1.6,5.0,1,0,100.0,100.0,100.0,0,0,1,1,0,1,0,0,0,7,1,2,0,0,2,1,0,4,0,0,0,0,0,0,design_skills,0,4
2,"['Md', 'Imran']",0,7539,1,175,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,12,0,0,0,0,0,0,design_skills,0,12
2,Carrie,1,7530,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,design_skills,0,12
2,Contessa,1,5785,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,12,0,1,0,0,0,0,design_skills,0,12
2,Eric,0,7395,2,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,15,0,0,0,0,0,0,design_skills,0,15
2,Nicole,1,5978,5,18,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,0,0,0,0,design_skills,0,18
2,Bridgette,1,5176,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,16,0,0,1,0,0,0,design_skills,0,16
2,Alexis,0,4442,0,30,5.2,4.8,10,0,100.0,100.0,100.0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,3,0,1,0,0,0,0,design_skills,0,3
2,Mica,0,7578,5,60,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,design_skills,0,13
2,Jonathan,0,7470,1,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,design_skills,0,6
2,Will,0,7110,0,50,1.0,5.0,1,0,100.0,100.0,100.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,6,11,0,0,0,0,0,0,design_skills,0,11
2,"['Jedy', 'Surya']",0,6160,2,20,2.4,5.0,2,0,100.0,100.0,100.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,18,0,0,1,1,0,0,design_skills,0,18
2,Reggie,0,4751,1,8,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,design_skills,0,6
2,Abby,1,7375,5,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,design_skills,0,14
2,Bill,0,4946,1,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,1,0,14,0,0,0,0,0,0,design_skills,0,14
2,Karen,1,5450,1,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,design_skills,0,3
2,Thomas,0,3674,0,45,7.1,4.7,18,2,100.0,100.0,100.0,0,1,1,1,0,0,1,0,0,0,1,3,0,0,0,2,0,16,0,0,1,0,0,0,design_skills,0,16
2,Dawn,1,5895,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,design_skills,0,6
2,Jessica,1,7313,0,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,5,1,0,0,0,3,12,0,0,0,0,0,0,design_skills,0,12
2,Annette,1,6508,0,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,design_skills,0,7
2,Juliana,1,6350,5,18,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,1,3,2,0,0,5,0,6,0,1,0,0,0,0,design_skills,0,6
2,Trevor,0,6578,0,50,3.0,5.0,3,1,100.0,100.0,100.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,design_skills,0,12
2,Christiana,1,7124,1,45,0.0,0.0,0,1,0.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,2,3,0,0,0,2,0,4,0,4,0,0,0,0,design_skills,0,4
2,Ray,0,6908,1,120,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,design_skills,0,8
2,Alina,1,7425,4,12,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,design_skills,0,17
2,Kelli,1,6139,0,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,3,3,0,0,0,2,1,8,2,0,0,0,0,0,design_skills,0,8
